tracking_id	position(Oryza sativa L. ssp. Japonica, MSU Rice Genome Annotation Project Release 7)	F1	F2	R1	R2	L1	L2	S1	S2
P_XLOC_000320	chr1|+|2688063-2688475	0.133461	0.560956	0	1.26872	2.64721	0	2.75817	69.7738
P_XLOC_000321	chr1|+|2690704-2691105	9.27885	4.49291	0.595242	5.06463	16.6706	6.86681	6.39264	111.218
P_XLOC_000322	chr1|+|2713249-2717686	15.5167	15.477	21.8018	26.3376	17.9822	26.3311	25.16	24.9844
P_XLOC_000323	chr1|+|2717809-2721289	35.2492	37.2822	55.6286	35.5488	28.6384	40.2689	44.1586	11.1106
P_XLOC_000324	chr1|+|2721553-2761667	56.03	31.6212	13.3018	10.2244	9.10775	9.98439	45.4122	12.3173
P_XLOC_000326	chr1|+|2743523-2743838	3.676	2.0774	0.630521	0.358773	0.206399	0.205296	2.51212	0
P_XLOC_000327	chr1|+|2750065-2750864	4.10729	5.52646	3.84154	2.10469	3.65135	4.23654	5.46463	6.3699
P_XLOC_000328	chr1|+|2765773-2769075	38.074	32.2144	27.6463	57.6369	47.4462	65.6087	43.222	49.3528
P_XLOC_000329	chr1|+|2770140-2774609	48.5662	50.2435	16.3498	173.068	256.96	145.024	35.3017	29.1379
P_XLOC_000330	chr1|+|2776954-2790786	161.303	159.722	146.073	69.6827	200.585	68.9187	86.3572	3.12383
P_XLOC_000331	chr1|+|2791224-2795865	9.69561	6.42711	9.21149	6.69076	3.19123	5.12851	15.7734	153.694
P_XLOC_000332	chr1|+|2793341-2793552	4.27761	0.814195	1.01091	2.72185	2.6172	1.7142	1.35635	12.8293
P_XLOC_000333	chr1|+|2800436-2803742	15.9059	20.405	4.58295	5.80125	2.83509	1.99886	136.028	3.62395
P_XLOC_000334	chr1|+|2805584-2808152	2.24156	2.22928	0.964464	1.82032	2.48164	1.498	1.78271	2.2389
P_XLOC_000335	chr1|+|2808266-2815032	0.906401	2.49975	2.7548	3.67069	5.69378	5.37478	0.968169	0.655615
P_XLOC_000336	chr1|+|2808681-2808974	0	0	0.425941	1.06049	0	0	0.509275	0
P_XLOC_000338	chr1|+|2838326-2838523	56.361	48.3543	117.195	0	16.152	17.902	16.9526	24.3472
P_XLOC_000339	chr1|+|2839934-2843514	0.0662794	0.305105	0.0755537	0.0587702	0.0471142	0.0459522	0.299728	4.36335
P_XLOC_000340	chr1|+|2844965-2845199	54.757	123.189	40.4955	23.2503	35.0963	52.545	34.3997	86.8177
P_XLOC_000342	chr1|+|2872110-2872988	115.344	225.101	128.894	145.092	267.699	214.946	188.179	526.961
P_XLOC_000343	chr1|+|2873563-2882729	39.3615	34.4653	35.0366	65.9345	135.712	73.1599	44.7346	47.3575
P_XLOC_000344	chr1|+|2881876-2882159	0.645649	0.328021	0.394491	0.243355	0.7775	0.711662	1.65557	26.56
P_XLOC_000346	chr1|+|2896685-2898069	0	0	3.11926	0	0	0.120249	0.313901	0
P_XLOC_000348	chr1|+|2922643-2925144	4.68515	2.30879	0.0568776	0	0	0	0.62305	0
P_XLOC_000349	chr1|+|2925935-2928765	3.27895	1.75234	0.0294408	0.13146	0.148751	0.270006	1.39058	0.217548
P_XLOC_000350	chr1|+|2930802-2933055	0.397696	0.364009	0.152624	1.75492	3.50529	2.07167	0	0
P_XLOC_000353	chr1|+|2961194-2961469	1.1858	0	0	0	0	0	0	0
P_XLOC_000354	chr1|+|2966324-2967346	0	0	2.2877	0	0	0	0	0
P_XLOC_000356	chr1|+|2982483-2986968	1.91731	4.64615	51.3982	31.2243	37.3243	23.0182	2.00407	0.420192
P_XLOC_000357	chr1|+|2999576-3001204	1.60064	12.9541	100.674	74.8907	46.0542	49.8367	18.3692	4.95317
P_XLOC_000364	chr1|+|3039298-3041232	0	0	1.53364	0.0628223	0.02927	0.172854	0	0
P_XLOC_000365	chr1|+|3044483-3047221	131.417	137.053	322.783	109.892	116.671	115.112	103.459	68.4008
P_XLOC_000366	chr1|+|3047397-3052287	13.1993	17.5188	25.941	29.7073	25.7702	31.8622	39.0327	75.8309
P_XLOC_000367	chr1|+|3054465-3057198	14.6142	14.6456	27.2979	24.7264	15.0888	25.7263	11.9093	1.48448
P_XLOC_000368	chr1|+|3060878-3066208	3.24238	2.61596	28.6968	20.2708	9.78261	19.5068	6.38074	3.58672
P_XLOC_000371	chr1|+|3122888-3124069	179.717	138.524	0.145065	0.219748	0.244487	0.28149	0.179192	1.80823
P_XLOC_000372	chr1|+|3128992-3130785	0.951597	4.03453	28.5068	4.99262	3.9496	5.21991	5.17704	16.3099
P_XLOC_000376	chr1|+|3181950-3185346	0.0753403	0.108678	2.37573	0.0947802	0	0.0895879	0.360336	1.71525
P_XLOC_000377	chr1|+|3195775-3196614	0	0.123001	0	121.076	15.7042	97.5264	0	0.53442
P_XLOC_000378	chr1|+|3196764-3200341	10.0472	12.2388	0.0545703	62.7828	21.7493	192.582	0.130553	0.131688
P_XLOC_000379	chr1|+|3200478-3200926	0	0	0	41.7201	4.76763	49.4327	0.181236	0
P_XLOC_000382	chr1|+|3222299-3226257	0.534712	0.747248	0	11.291	7.64996	9.45088	0.517926	0.0389101
P_XLOC_000384	chr1|+|3238283-3259133	18.2937	3.98904	4.12347	62.254	220.4	32.3957	12.2322	6.4408
P_XLOC_000385	chr1|+|3251132-3256620	51.4903	0.162681	3.60194	129.254	555.689	37.4559	16.6808	4.22045
P_XLOC_000386	chr1|+|3259269-3286367	1.44805	4.87893	0.129022	8.38474	3.30245	7.24987	2.78006	0.205889
P_XLOC_000387	chr1|+|3272738-3277246	0.925033	7.68593	0	12.8084	4.72842	8.998	2.63787	0.136195
P_XLOC_000389	chr1|+|3322756-3328301	19.5785	27.8698	33.0505	26.1478	24.7894	34.0665	13.1031	33.5633
P_XLOC_000390	chr1|+|3336156-3343281	24.7326	20.8543	17.0538	20.6665	18.9734	21.5559	30.0422	30.1945
P_XLOC_000391	chr1|+|3337995-3338239	1.50819	1.45952	1.9349	16.6007	5.4819	10.5867	6.91661	22.6731
P_XLOC_000392	chr1|+|3356383-3361428	14.8844	11.2436	50.9407	23.4462	21.2375	22.7156	22.4141	139.98
P_XLOC_000393	chr1|+|3361819-3362055	0	0	1.92503	2.6697	0	0	0	10.236
P_XLOC_000395	chr1|+|3364527-3365094	0	0.0568701	1.29335	0.140843	0.292494	0.130973	0	1.09708
P_XLOC_000396	chr1|+|3376593-3377205	1.43427	1.26107	3.18969	0	0	0	1.02489	0.52539
P_XLOC_000397	chr1|+|3379554-3379992	1.56074	0.583997	0.141102	0.167354	0.54774	0.493549	0.897788	0.836528
P_XLOC_000399	chr1|+|3397337-3400558	33.391	37.9831	37.8824	27.1491	41.9384	23.9051	29.8906	0.835372
P_XLOC_000400	chr1|+|3401288-3408104	9.95488	19.6923	19.069	6.85558	5.86175	8.29017	12.5783	8.13451
P_XLOC_000401	chr1|+|3422011-3425646	40.5827	41.7926	10.1464	54.0631	61.5305	58.1042	31.6799	23.2979
P_XLOC_000403	chr1|+|3431755-3433271	17.3181	8.47333	8.40986	23.4542	17.0445	35.1308	11.9673	5.72896
P_XLOC_000405	chr1|+|3444614-3446906	9.2658	14.0879	34.4641	52.4753	13.5032	70.6796	8.4553	111.149
P_XLOC_000406	chr1|+|3455254-3456059	6.57342	4.7092	3.18313	0.399706	0.530774	0	2.13372	2.16384
P_XLOC_000407	chr1|+|3457818-3458665	0.318218	0.337478	0.122651	0.570372	1.49987	0	0	0
P_XLOC_000408	chr1|+|3501094-3504833	60.3829	53.5139	16.4564	95.8574	67.4228	108.647	39.043	59.0074
P_XLOC_000409	chr1|+|3505665-3510531	27.3499	17.7738	7.61141	19.0441	11.7491	19.5851	43.7064	19.2504
P_XLOC_000410	chr1|+|3511835-3515904	19.3255	13.8164	14.4086	10.046	7.75888	10.7615	27.4283	11.9312
P_XLOC_000411	chr1|+|3528839-3531008	0	0.218287	0	0	0	0	1.98611	3.10879
P_XLOC_000412	chr1|+|3532859-3533749	0	0	10.9217	0	0	0	0	0
P_XLOC_000413	chr1|+|3536083-3536467	2.41165	0	0	0	0	0	0	0
P_XLOC_000417	chr1|+|3609633-3615848	4.88381	7.84631	3.37263	10.4927	11.5065	7.8835	6.60065	14.9846
P_XLOC_000418	chr1|+|3609992-3610269	0.872575	0	0	1.70686	0.485268	0.824361	0.659373	1.52859
P_XLOC_000419	chr1|+|3614534-3614697	17.9052	21.9187	0	38.7843	31.2379	12.5161	28.1054	0
P_XLOC_000420	chr1|+|3621211-3625356	30.7144	15.7413	7.80648	0.0230837	0	0.0506836	2.92991	0.538365
P_XLOC_000421	chr1|+|3645485-3650828	12.1412	18.6492	5.25942	161.431	84.6301	141.786	20.8689	27.3852
P_XLOC_000422	chr1|+|3652273-3656549	2.00761	2.70865	0.786944	1.31352	3.44284	2.27443	2.56966	1.07329
P_XLOC_000423	chr1|+|3661245-3665000	10.8789	19.2607	10.8294	6.60753	7.46599	7.64462	5.60385	21.0668
P_XLOC_000426	chr1|+|3711212-3713653	11.6647	6.42043	8.1221	29.37	40.1729	29.6748	5.64106	43.9183
P_XLOC_000427	chr1|+|3731509-3734313	0.625092	0.269795	23.1129	1.65714	1.517	1.17344	0.524126	0.445301
P_XLOC_000428	chr1|+|3735829-3736828	62.259	55.5247	98.2749	38.3566	34.6305	39.6173	12.52	0
P_XLOC_000431	chr1|+|3779634-3782004	0	0	6.3637	0	0	0	0	0
P_XLOC_000432	chr1|+|3787132-3788062	75.1888	43.9545	28.8517	16.0657	61.559	14.4113	59.2878	7.31391
P_XLOC_000433	chr1|+|3788133-3788808	3.19146	7.77546	8.56662	4.79024	13.1946	11.6823	11.2072	0
P_XLOC_000434	chr1|+|3804528-3811030	10.4145	13.8689	13.0021	61.8514	23.8425	78.0086	7.43651	12.9201
P_XLOC_000435	chr1|+|3825750-3827118	0	0.077363	0	0	0	0	5.96971	4.70523
P_XLOC_000436	chr1|+|3827558-3828982	0	0.0253277	0	0	0	0	1.72222	0.19461
P_XLOC_000437	chr1|+|3829226-3830223	0	0.0236142	0	0.00868009	0	0.0255252	1.25386	0.409979
P_XLOC_000438	chr1|+|3830334-3830587	0	0	0	0	0	0	11.8908	0
P_XLOC_000439	chr1|+|3836621-3837022	0	0	0	0.060702	0	0	2.70924	0.58465
P_XLOC_000440	chr1|+|3838698-3840398	0.193738	0.06098	0.0729954	1.3831	1.335	1.42665	0.155307	0.0885402
P_XLOC_000441	chr1|+|3842753-3845541	44.821	51.0001	24.3935	29.9553	28.2896	38.9205	46.1291	798.152
P_XLOC_000443	chr1|+|3875761-3878459	12.5938	9.99261	5.10631	5.85483	7.2311	7.8319	16.567	22.9141
P_XLOC_000447	chr1|+|3916213-3926618	8.53849	7.76152	39.7008	74.3909	10.4508	111.006	8.79032	21.5205
P_XLOC_000448	chr1|+|3932329-3939119	1.28552	1.22862	37.9296	0.381908	0	0	3.16034	0.602868
P_XLOC_000449	chr1|+|3952741-3955544	4.84164	4.36169	6.10818	5.34059	6.03838	3.73277	2.9387	0
P_XLOC_000450	chr1|+|3958210-3962125	0.648746	0.196985	7.95118	0.0306648	0	0.0316055	0	0.121571
P_XLOC_000451	chr1|+|3975902-3984922	2.37988	1.4939	0.208015	0.333602	0.42006	0.283246	1.81991	0.121905
P_XLOC_000452	chr1|+|3986612-3995398	23.9605	27.8531	23.6006	31.4672	27.6896	32.3015	51.8596	51.4199
P_XLOC_000453	chr1|+|4059510-4063243	10.2503	11.0108	12.4736	16.4188	10.8334	16.548	21.7866	39.1863
P_XLOC_000454	chr1|+|4060881-4061151	0.665171	0.361453	0.397401	2.69747	0.971897	0.875138	2.81028	3.96608
P_XLOC_000455	chr1|+|4063487-4066380	6.55114	6.64806	16.5216	22.0426	10.9007	20.8759	14.9215	10.8565
P_XLOC_000456	chr1|+|4081316-4082680	4.15249	2.14265	0	0	0	0	1.39074	0.188078
P_XLOC_000457	chr1|+|4091068-4094961	5.18031	6.91716	35.1939	9.28858	3.84014	10.4992	5.47065	6.08687
P_XLOC_000458	chr1|+|4095856-4096249	1.06083	0.855546	0.868704	0.555466	0.974253	0.262125	36.8926	46.2558
P_XLOC_000460	chr1|+|4102439-4110262	2.70363	2.25794	1.6037	16.9259	5.05102	20.7559	2.09364	0.519117
P_XLOC_000461	chr1|+|4112035-4112432	0	0	5.59356	0	0	0	1.19977	0
P_XLOC_000463	chr1|+|4118041-4122685	44.7847	30.644	34.8276	52.3035	32.3769	50.8421	141.17	44.2916
P_XLOC_000464	chr1|+|4123420-4126379	66.0741	58.6207	157.623	69.1794	66.6895	81.8381	79.7052	206.003
P_XLOC_000465	chr1|+|4127680-4140769	9.38798	9.87083	10.6499	15.7092	16.0369	14.3736	20.3342	16.8137
P_XLOC_000466	chr1|+|4142151-4150681	10.6915	8.70939	4.0617	13.7797	10.8131	12.1124	28.5344	13.6274
P_XLOC_000467	chr1|+|4171958-4172474	0	0	0	0	0	0	0	4.90565
P_XLOC_000468	chr1|+|4177163-4177770	0.0932282	0.191804	0	0.608741	0.122054	0.179352	0.381768	6.54773
P_XLOC_000471	chr1|+|4253838-4259626	26.4652	33.865	16.4861	34.0767	34.0501	32.6208	67.9035	345.267
P_XLOC_000472	chr1|+|4264011-4270649	0.0414287	0.297408	0	0	0.149068	0.0953268	66.113	6.33091
P_XLOC_000476	chr1|+|4301213-4301970	0	0.144995	0	0.604351	0.251409	1.32835	0	0
P_XLOC_000477	chr1|+|4302285-4303395	1.18426	2.59423	0	22.1656	14.2795	34.0991	1.46608	0
P_XLOC_000480	chr1|+|4306882-4309963	21.4636	23.943	14.0473	34.775	22.5823	39.2729	26.5908	10.185
P_XLOC_000481	chr1|+|4326578-4328922	9.29548	5.25149	7.47169	3.49563	4.97192	4.10463	48.2292	32.0621
P_XLOC_000484	chr1|+|4374129-4394338	22.0853	18.2853	17.0243	18.1486	19.7501	20.1128	30.3355	38.9963
P_XLOC_000485	chr1|+|4379356-4379832	0.0718604	0.201717	0	0.186855	0.234479	0	1.10644	0.293037
P_XLOC_000486	chr1|+|4394396-4395152	54.3781	35.9609	26.3706	5.27477	17.6471	28.1422	66.5463	240.98
P_XLOC_000487	chr1|+|4395154-4397604	12.3099	10.247	13.4268	9.394	6.25234	14.0897	31.1746	30.9234
P_XLOC_000488	chr1|+|4397652-4402095	11.2243	17.7371	10.7299	9.20539	14.8847	15.9562	16.1366	35.0416
P_XLOC_000489	chr1|+|4415416-4419160	3.2567	2.44072	1.82753	0.0597963	0	0.116001	2.11554	6.51886
P_XLOC_000490	chr1|+|4421318-4423107	6.09942	9.9212	13.4007	2.78566	1.97307	8.6723	1.45015	0.418154
P_XLOC_000491	chr1|+|4434089-4439387	68.9863	57.0515	360.707	86.2837	45.0233	86.5545	74.4024	352.719
P_XLOC_000492	chr1|+|4440901-4441368	0	0	18.4185	3.31776	0	3.25701	0	0
P_XLOC_000493	chr1|+|4444670-4451662	10.1966	13.6596	10.2202	7.5337	11.0329	11.9236	18.5372	34.3142
P_XLOC_000495	chr1|+|4493365-4495153	0.432715	0.319818	1.34086	1.72486	1.58852	1.79248	0.917751	0.626558
P_XLOC_000496	chr1|+|4497719-4504407	47.5233	55.7439	48.9802	81.4653	58.6216	76.7286	59.7847	172.452
P_XLOC_000497	chr1|+|4508952-4513218	1.93695	0.279601	1.4033	0.998319	0.16145	0.376872	1.0674	0.732886
P_XLOC_000498	chr1|+|4527986-4533077	246.971	155.754	995.682	147.291	153.241	229.258	171.282	129.334
P_XLOC_000499	chr1|+|4534021-4540216	18.1289	17.2357	17.5728	19.8912	19.0858	20.5124	36.7796	129.437
P_XLOC_000500	chr1|+|4542296-4546725	7.92004	8.08545	13.8989	6.03192	6.58752	5.69928	42.9915	4.06232
P_XLOC_000501	chr1|+|4566304-4568617	1.93548	0.0764931	74.1015	0.439798	0.27026	0.82194	0.152603	0.59383
P_XLOC_000505	chr1|+|4590920-4591372	0	0	0	5.41339	1.88662	5.35705	0	0
P_XLOC_000506	chr1|+|4596060-4596812	0	0	7.19562	9.56757	1.16794	30.2015	0	0
P_XLOC_000508	chr1|+|4614871-4616554	0	0.507356	1.36392	199.496	18.7182	418.101	3.00257	2.83043
P_XLOC_000510	chr1|+|4646427-4648260	39.4442	55.0067	5790.54	50.2919	172.161	98.6848	27.2558	23.6804
P_XLOC_000511	chr1|+|4650095-4651979	5.95304	10.6743	2.25699	1.30106	2.1956	1.6332	9.73537	4.51362
P_XLOC_000512	chr1|+|4665796-4668900	0.0195552	0.0320488	7.28618	0.00918783	0.0140397	0	0.145289	0.442464
P_XLOC_000514	chr1|+|4673400-4684904	40.6401	31.3374	49.5875	46.4353	24.1942	48.1633	133.059	40.2447
P_XLOC_000515	chr1|+|4688108-4693262	18.841	16.2796	20.0744	24.6057	21.6865	24.3152	28.8354	15.4096
P_XLOC_000516	chr1|+|4692397-4692592	4.96072	5.0236	4.44556	6.30163	4.87887	5.88068	4.76675	60.5103
P_XLOC_000519	chr1|+|4726659-4731243	35.2565	28.7121	57.1481	25.0663	19.2804	20.6163	90.4256	349.077
P_XLOC_000522	chr1|+|4789454-4795689	40.0125	31.3042	1.67946	21.333	31.3029	23.8589	21.277	24.1475
P_XLOC_000523	chr1|+|4793399-4793512	250.113	134.255	0	416.557	463.468	668.299	654.999	0
P_XLOC_000524	chr1|+|4800247-4802179	104.976	178.901	59.2509	260.283	384.749	260.267	102.088	8.78436
P_XLOC_000526	chr1|+|4816845-4818968	49.5055	27.5486	46.0841	16.0587	17.6436	10.6772	10.209	0.336506
P_XLOC_000527	chr1|+|4826590-4828735	2.58745	6.30577	0.682305	0.062998	0	0	1.01061	0
P_XLOC_000529	chr1|+|4852430-4854566	226.51	342.078	183.592	87.3528	111.671	165.032	658.328	538.619
P_XLOC_000531	chr1|+|4872500-4873130	21.8102	35.6597	0	84.499	60.0075	68.8539	27.2458	0
P_XLOC_000532	chr1|+|4873579-4875156	0.0212388	0.609835	0	10.537	8.82567	8.18863	0.163704	0
P_XLOC_000533	chr1|+|4891516-4896876	123.403	103.243	62.6997	68.0905	43.2826	80.0558	154.48	9.99093
P_XLOC_000534	chr1|+|4897236-4897968	1.81331	0.965763	1.75233	9.15365	2.086	9.44306	3.89415	0.610018
P_XLOC_000535	chr1|+|4905501-4909514	48.0618	30.9656	107.254	85.8683	98.0267	90.2948	38.8085	136.28
P_XLOC_000539	chr1|+|4980670-4981944	1.70869	6.8334	0.394134	0.579369	0.66778	2.05857	1.71528	1.44527
P_XLOC_000542	chr1|+|5014609-5015256	1.37839	0	0	0	0	0	0	0
P_XLOC_000543	chr1|+|5016279-5018652	12.818	59.0817	0	0	0	0	0.263554	2.0859
P_XLOC_000544	chr1|+|5028289-5037331	5.09635	4.21264	5.59158	9.89858	7.57683	9.2903	8.98022	6.61574
P_XLOC_000545	chr1|+|5038404-5038588	1.89873	0	5.6013	8.00069	2.6456	6.8038	0	0
P_XLOC_000546	chr1|+|5038747-5042292	3.14055	1.82737	9.13979	7.25775	8.60784	6.21276	1.48096	16.1654
P_XLOC_000547	chr1|+|5085833-5086559	20.4494	30.1658	303.911	20.1736	40.7303	19.7064	38.6114	15.9295
P_XLOC_000548	chr1|+|5099501-5105923	11.2167	12.4867	16.7025	5.25429	6.66655	7.03708	7.70766	0.151173
P_XLOC_000549	chr1|+|5109126-5114852	13.7242	6.40946	2.14789	0.612153	0.723183	0.806338	1.79766	0.452382
P_XLOC_000551	chr1|+|5163205-5169417	0.69888	0.394734	0	3.62788	4.34925	2.95725	0.120363	0
P_XLOC_000557	chr1|+|5201862-5204046	0.131363	1.02272	24.2174	12.5509	1.47026	30.3618	1.12927	0.102065
P_XLOC_000558	chr1|+|5218542-5220398	23.0033	25.3017	14.9105	10.5462	11.0833	14.7703	24.0929	2.60174
P_XLOC_000559	chr1|+|5221025-5221584	0.625098	0.275022	0.279356	1.00471	0.876641	1.12929	1.1673	3.14145
P_XLOC_000560	chr1|+|5221666-5244718	15.815	12.702	3.38424	4.693	18.0155	4.43839	19.7337	17.9972
P_XLOC_000562	chr1|+|5252177-5252914	0	0.179322	0	0.155662	2.67657	0.13871	0	0.490021
P_XLOC_000563	chr1|+|5256408-5261268	37.2658	32.0413	14.6223	147.209	78.1075	134.191	690.345	422.389
P_XLOC_000564	chr1|+|5259535-5260019	2.80562	100.808	115.087	355.992	667.357	266.192	318.703	322.09
P_XLOC_000568	chr1|+|5373582-5374794	17.8792	51.3258	20.408	35.3412	18.7083	19.1828	11.6962	0.5665
P_XLOC_000569	chr1|+|5384196-5385088	2.48593	0.301974	16.5107	0	0	0.52785	0.728477	1.82888
P_XLOC_000571	chr1|+|5397926-5398515	0.655887	0	1.5616	1.0167	1.00145	0	0	0
P_XLOC_000572	chr1|+|5398774-5399150	2.35552	0.499944	7.8551	1.78467	1.19893	1.10567	0.461621	0.70544
P_XLOC_000573	chr1|+|5406007-5412835	18.4723	20.8513	11.9266	21.2996	42.3375	23.9927	17.5054	23.2302
P_XLOC_000574	chr1|+|5416883-5420849	3.0841	2.67165	1.48595	4.30414	4.05259	5.53205	3.65051	3.81037
P_XLOC_000576	chr1|+|5442857-5446344	23.6736	29.7286	17.1369	31.5299	38.0321	39.4783	36.4101	47.1132
P_XLOC_000579	chr1|+|5478339-5479880	1053.48	7464.06	147.557	0	7117.05	20385.4	8662.48	968.797
P_XLOC_000580	chr1|+|5480038-5480405	0	0	0	2.05688	0.511352	1.2411	0	0
P_XLOC_000581	chr1|+|5493186-5499791	13.2471	17.7886	9.48748	8.39967	11.838	8.14566	16.1361	20.2839
P_XLOC_000582	chr1|+|5494005-5494240	1.67388	4.5785	0	2.15857	0.731444	1.83003	2.74362	5.10798
P_XLOC_000583	chr1|+|5507002-5509629	95.9943	57.6593	101.948	26.1003	14.4402	32.0585	19.5431	3.22958
P_XLOC_000586	chr1|+|5639769-5641495	28.1884	97.8996	248.093	513.505	763.256	393.195	48.6947	328.273
P_XLOC_000587	chr1|+|5643908-5656030	11.3759	4.57116	7.10814	6.08964	4.58941	5.92272	8.112	42.4792
P_XLOC_000588	chr1|+|5648762-5649150	1.95563	0.15597	0.18358	0	0.174231	0	0.913531	0
P_XLOC_000589	chr1|+|5649375-5651303	8.39326	1.62874	1.1414	0.0226167	0.750777	0.0344115	2.92028	0
P_XLOC_000591	chr1|+|5673227-5674164	3.76311	1.88405	2.89769	0.862816	0.803252	1.17545	0.911353	2.76821
P_XLOC_000592	chr1|+|5676572-5677026	0	0.236521	0.154916	0.379091	0	0.12048	0	1.20124
P_XLOC_000594	chr1|+|5685594-5686401	3.22865	2.45255	10.3676	3.41537	5.17833	3.82889	0.552702	0.203034
P_XLOC_000595	chr1|+|5689889-5690347	0	0	0	0	0	0	5.15451	0
P_XLOC_000599	chr1|+|5760481-5764641	8.89351	11.5638	11.4395	15.9932	14.5053	15.576	13.2534	24.261
P_XLOC_000600	chr1|+|5768209-5769462	5.10242	2.8058	0	5.1885	8.18077	2.58692	0.343882	0
P_XLOC_000601	chr1|+|5770150-5772034	281.932	378.429	359.248	138.325	194.443	229.058	543.642	431.847
P_XLOC_000602	chr1|+|5773300-5774192	8.70104	7.9068	119.74	5.20206	6.60567	7.22808	3.06677	3.45357
P_XLOC_000607	chr1|+|5789309-5791121	2.09315	8.36921	1.93105	0	0.0784819	0.0520238	138.69	24.9787
P_XLOC_000609	chr1|+|5808021-5809653	235.178	217.177	219.278	63.096	101.753	84.3584	279.322	229.756
P_XLOC_000612	chr1|+|5856467-5858049	0.234693	0.87744	0.261109	0	0	0	0.216668	15.6965
P_XLOC_000613	chr1|+|5861816-5863794	0.126912	0.500951	0	1.29405	0.932241	0.627976	0.117423	1.75041
P_XLOC_000614	chr1|+|5877773-5878257	0.125499	0.124786	0	2.76697	5.14243	6.19968	0	0
P_XLOC_000615	chr1|+|5883963-5885283	2.69323	2.35568	0.862288	9.70693	6.85115	7.08908	3.62144	0.11403
P_XLOC_000616	chr1|+|5890577-5898224	31.4677	10.9992	14.1401	13.3601	12.1313	10.0244	13.8612	15.3083
P_XLOC_000617	chr1|+|5899555-5909595	61.284	50.1485	92.7417	173.807	391.94	179.351	19.3751	21.7624
P_XLOC_000618	chr1|+|5905474-5905937	5.99213	4.77689	20.675	22.4749	11.2889	19.7234	5.13927	5.91904
P_XLOC_000619	chr1|+|5911503-5916948	24.3717	29.0494	20.7744	36.1047	28.965	39.8106	41.2036	29.8939
P_XLOC_000621	chr1|+|5921759-5934284	86.5392	120.488	202.083	136.232	134.169	124.415	290.677	83.3534
P_XLOC_000625	chr1|+|6000818-6001146	0	0	0	1.28322	0	4.67498	0	0
P_XLOC_000626	chr1|+|6003524-6004923	0.867467	2.17413	2.90065	0.0315642	0	0	0.495183	0
P_XLOC_000627	chr1|+|6017072-6023705	17.034	13.1493	4.44695	12.9255	9.94138	13.4772	9.64946	9.65379
P_XLOC_000628	chr1|+|6021022-6021968	4.98396	1.66657	2.21238	6.83584	3.13953	8.29831	1.32656	0.745741
P_XLOC_000629	chr1|+|6025039-6029809	6.93181	4.96389	9.1688	3.28507	2.69938	5.03211	10.3016	4.20836
P_XLOC_000631	chr1|+|6109242-6110066	3.72204	0.941308	1.4819	0	0	0	3.44515	0
P_XLOC_000632	chr1|+|6111249-6136247	16.9512	16.9921	18.8388	26.9459	19.5382	24.4348	24.175	31.6431
P_XLOC_000633	chr1|+|6134202-6139189	118.384	89.5053	258.899	19.9779	41.6686	21.5687	29.2786	2.81543
P_XLOC_000637	chr1|+|6247169-6253528	16.2021	14.1808	21.3158	30.9954	20.7981	29.4079	15.249	31.0913
P_XLOC_000638	chr1|+|6253721-6257416	17.9036	23.1908	23.0082	90.965	117.889	69.7707	23.1066	27.3083
P_XLOC_000639	chr1|+|6257915-6258264	13.1714	20.7189	1188.35	330.264	127.879	348.631	140.11	266.26
P_XLOC_000640	chr1|+|6267440-6270903	51.9968	9.68191	24.9551	0.24442	1.80929	0.0654943	277.513	41.9736
P_XLOC_000642	chr1|+|6278493-6283652	22.4907	25.7231	585.095	66.246	88.1074	104.351	70.7267	16.3047
P_XLOC_000643	chr1|+|6286407-6286594	21.0538	5.97272	10.6894	8.94847	17.731	8.71475	21.4249	0
P_XLOC_000644	chr1|+|6286642-6287508	4.43018	2.16018	20.8051	4.74696	6.12383	4.95914	16.2892	1.66271
P_XLOC_000645	chr1|+|6288271-6292387	5.95461	4.65194	19.0043	1.82073	1.60123	0.900139	1.06588	0.320546
P_XLOC_000646	chr1|+|6295961-6297849	4.62306	2.50993	0.291699	1.44867	10.8241	1.76562	1.28704	0
P_XLOC_000647	chr1|+|6303288-6303619	0	0	0	0	0	0	6.61228	0
P_XLOC_000648	chr1|+|6304478-6306608	9.19566	5.42848	1.17339	0.014844	0	0.0608798	3.67184	0
P_XLOC_000649	chr1|+|6319130-6322474	30.1565	29.7076	0.897085	0	0.0569187	0.0731362	15.5462	1.74803
P_XLOC_000650	chr1|+|6320865-6321051	28.9674	26.0401	0	0	0	0	10.1374	0
P_XLOC_000651	chr1|+|6340836-6344345	0	0	5.7264	0	0	0	0	0
P_XLOC_000652	chr1|+|6352582-6358359	7.27007	0.269871	0	0	0	0	0	0
P_XLOC_000653	chr1|+|6361526-6363891	0.588241	6.41264	3.39437	0	0	0	0.641483	0
P_XLOC_000655	chr1|+|6367433-6368025	0.418591	0.924402	0	0	0	0	9.65036	0
P_XLOC_000656	chr1|+|6369419-6370163	0.386829	0.399922	0	0	0	0	11.4656	0.693546
P_XLOC_000657	chr1|+|6370214-6370876	2.17278	0.963923	0.564066	0	0	0	11.6259	0
P_XLOC_000659	chr1|+|6394268-6395667	0.416855	0.182194	0.501152	0.063752	0.113858	0.0883983	4.48037	0
P_XLOC_000660	chr1|+|6400890-6402066	0	0	1.3351	0	0	0	0	0
